  -2.04033703E-02 -0.317749798    
  -2.06441376E-02 -0.319846243    
  -2.08908990E-02 -0.321982086    
  -2.11439319E-02 -0.324158847    
  -2.14032643E-02 -0.326378226    
  -2.16694549E-02 -0.328640461    
  -2.19425671E-02 -0.330947250    
  -2.22228095E-02 -0.333299100    
  -2.25106720E-02 -0.335699737    
  -2.28063408E-02 -0.338147253    
  -2.31100116E-02 -0.340646118    
  -2.34222040E-02 -0.343196958    
  -2.37432942E-02 -0.345801562    
  -2.40734275E-02 -0.348461837    
  -2.44131032E-02 -0.351180464    
  -2.47628316E-02 -0.353956729    
  -2.51228474E-02 -0.356793225    
  -2.54936721E-02 -0.359694660    
  -2.58758422E-02 -0.362660557    
  -2.62698755E-02 -0.365696132    
  -2.66761780E-02 -0.368801415    
  -2.70954054E-02 -0.371978313    
  -2.75281165E-02 -0.375229448    
  -2.79749390E-02 -0.378560126    
  -2.84364410E-02 -0.381970644    
  -2.89134495E-02 -0.385463387    
  -2.94065848E-02 -0.389041871    
  -2.99166944E-02 -0.392710060    
  -3.04446425E-02 -0.396470606    
  -3.09911538E-02 -0.400325984    
  -3.15571353E-02 -0.404280603    
  -3.21437083E-02 -0.408337861    
  -3.27516459E-02 -0.412499696    
  -3.33821662E-02 -0.416769713    
  -3.40363681E-02 -0.421154261    
  -3.47153880E-02 -0.425654888    
  -3.54201868E-02 -0.430274785    
  -3.61523964E-02 -0.435020089    
  -3.69131267E-02 -0.439889997    
  -3.77036110E-02 -0.444889754    
  -3.85254212E-02 -0.450023353    
  -3.93796712E-02 -0.455292314    
  -4.02679704E-02 -0.460697770    
  -4.11914699E-02 -0.466242164    
  -4.21515442E-02 -0.471925318    
  -4.31492254E-02 -0.477746844    
  -4.41856906E-02 -0.483702630    
  -4.52615619E-02 -0.489792764    
  -4.63771708E-02 -0.496006489    
  -4.75326926E-02 -0.502336085    
  -4.87273633E-02 -0.508767366    
  -4.99596223E-02 -0.515281498    
  -5.12269028E-02 -0.521853805    
  -5.25251217E-02 -0.528452098    
  -5.38483858E-02 -0.535033703    
  -5.51883020E-02 -0.541544914    
  -5.65333590E-02 -0.547916174    
  -5.78683764E-02 -0.554060519    
  -5.91726042E-02 -0.559868455    
  -6.04197606E-02 -0.565200210    
  -6.15754724E-02 -0.569885731    
  -6.25963584E-02 -0.573715568    
  -6.34284243E-02 -0.576431274    
  -6.40056580E-02 -0.577727795    
  -6.42490834E-02 -0.577241242    
  -6.40670732E-02 -0.574555695    
  -6.33584708E-02 -0.569205463    
  -6.20175861E-02 -0.560697019    
  -5.99440634E-02 -0.548538446    
  -5.70567921E-02 -0.532290876    
  -5.33133186E-02 -0.511631012    
  -4.87293191E-02 -0.486434728    
  -4.33960818E-02 -0.456850052    
  -3.74864787E-02 -0.423346162    
  -3.12472675E-02 -0.386721373    
  -2.49705780E-02 -0.348044783    
  -1.89542919E-02 -0.308545977    
  -1.34575414E-02 -0.269466847    
  -8.66866577E-03 -0.231923029    
  -4.68861684E-03 -0.196800828    
  -1.53521134E-03 -0.164708570    
   8.40044231E-04 -0.135981232    
   2.52810353E-03 -0.110719196    
   3.64097115E-03  -8.88453424E-02
   4.29373607E-03  -7.01617599E-02
   4.59353952E-03  -5.43994196E-02
   4.63346206E-03  -4.12559547E-02
   4.49042255E-03  -3.04210000E-02
   4.22558514E-03  -2.15944685E-02
   3.88619793E-03  -1.44955395E-02
   3.50752752E-03  -8.86834785E-03
   3.11523327E-03  -4.48224507E-03
   2.72759609E-03  -1.13435043E-03
   2.35678209E-03   1.35492324E-03
   2.01069098E-03   3.14082066E-03
   1.69398997E-03   4.35712747E-03
   1.40888651E-03   5.11886226E-03
   1.15583662E-03   5.52371377E-03
   9.34233190E-04   5.65318810E-03
   7.42488657E-04   5.57612209E-03
   5.78526640E-04   5.34921512E-03
   4.40050440E-04   5.01871342E-03
   3.24436347E-04   4.62188711E-03
   2.29307989E-04   4.18757601E-03
   1.52064153E-04   3.73917841E-03
   9.04170156E-05   3.29390541E-03
   4.20748074E-05   2.86455988E-03
   5.13009718E-06   2.45974679E-03
  -2.23270235E-05   2.08566571E-03
  -4.19629214E-05   1.74547499E-03
  -5.51594203E-05   1.44071621E-03
  -6.32372103E-05   1.17146561E-03
  -6.72589231E-05   9.36739089E-04
  -6.82436730E-05   7.35097739E-04
  -6.68737412E-05   5.63436013E-04
  -6.38149140E-05   4.19402932E-04
  -5.95852725E-05   2.99980020E-04
  -5.46787160E-05   2.02805211E-04
  -4.93161861E-05   1.24657628E-04
  -4.39429132E-05   6.35017859E-05
  -3.86173488E-05   1.62531524E-05
  -3.34755314E-05  -1.93066153E-05
  -2.86427603E-05  -4.49441723E-05
  -2.42261103E-05  -6.25061366E-05
  -2.02114115E-05  -7.36089132E-05
  -1.66224490E-05  -7.94046427E-05
  -1.34483917E-05  -8.14353480E-05
  -1.07359092E-05  -8.02379873E-05
  -8.36183699E-06  -7.71714695E-05
  -6.33108493E-06  -7.25810605E-05
  -4.69654924E-06  -6.66834967E-05
  -3.29928434E-06  -6.04190354E-05
  -2.20703373E-06  -5.38635177E-05
  -1.25715701E-06  -4.77049471E-05
  -5.41889221E-07  -4.15087998E-05
  -2.48641232E-08  -3.55748962E-05
   3.50064738E-07  -3.00757038E-05
   6.16944874E-07  -2.49616878E-05
   8.48407069E-07  -2.07692556E-05
   9.22517756E-07  -1.66384343E-05
   9.66169182E-07  -1.33134063E-05
   1.00281056E-06  -1.04869232E-05
   9.78223170E-07  -8.01823808E-06
